100,NEM12,201707000000,WPNTWRKS,IDMPMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,8002180729,B1E1K1Q1T1,1,E1,,413000895,kWh,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20170620,12.96,13.072,12.784,13.024,13.264,13.184,12.944,13.216,13.264,13.296,13.2,19.168,28.256,30.112,23.776,23.936,22.64,21.328,19.968,18.768,17.296,15.52,15.504,16.784,15.472,16.016,17.232,16.928,18.144,18.496,19.648,20.176,20.288,16.096,5.488,4.912,12.048,12.08,11.92,14.384,14.432,14.56,15.552,14.848,13.792,13.056,12.32,12.416,A
300,20170621,12.368,12.624,12.464,12.64,12.56,12.528,12.576,12.448,12.816,12.88,12.672,18.56,21.536,32.672,25.136,24.624,21.408,19.568,19.168,19.68,18.288,17.936,14.784,17.536,14.896,18.464,15.36,16.912,17.296,20.384,21.552,21.536,21.872,21.776,18.816,14.384,22.88,23.056,22.72,22.672,23.04,22.784,23.216,23.344,23.296,23.472,23.344,23.52,A
300,20170622,23.84,23.184,23.008,23.216,23.568,23.472,23.952,23.552,23.552,23.648,23.712,29.792,33.984,33.648,26.4,27.744,25.696,27.152,25.552,25.104,25.472,24.88,24.064,22.464,25.424,24.896,24.816,25.392,25.056,22.896,24.4,24.848,23.952,24.016,10.896,5.584,12.8,13.056,13.152,12.784,13.104,15.248,15.376,15.792,16.24,16.08,14.816,14,A
300,20170623,13.616,14.736,14.144,13.712,13.952,13.568,14.432,14.656,14,13.632,13.616,15.904,25.152,29.936,22.048,21.936,22.496,21.184,18.8,16.064,17.04,13.728,13.712,13.024,13.84,13.824,16.64,19.392,20.08,21.2,21.264,17.584,18,18.24,8.656,4.896,12.736,13.12,12.592,12.688,11.808,12.048,12.784,12.736,12.8,12.832,12.672,12.192,A
300,20170624,12.528,12.464,11.84,11.968,12.08,12.432,12.208,12.16,12.528,12.592,12.592,12.704,12.704,12.448,4.448,4,2.768,1.008,0.176,0,0,0.032,0.464,0,0,0,0,0,0.032,0.08,0.464,0.976,2.096,2.848,3.872,4.208,11.888,12.192,12.288,12.24,12.16,12.416,12.576,12.624,12.736,12.464,12.736,12.4,A
300,20170625,12.736,12.944,12.496,12.624,12.784,12.88,12.864,13.2,12.96,13.104,13.152,12.928,12.848,12.672,4.4,4.128,2.656,1.104,0,0,0,0,0,0,0,0.56,0.4,0.464,0.128,0.464,1.136,1.952,0.992,3.248,4.096,5.408,14.24,14.672,15.024,15.056,14.912,14.752,14.016,13.184,12.928,12.432,12.848,12.8,A
300,20170626,12.752,12.768,12.832,12.736,12.752,13.024,12.816,13.2,12.928,13.008,13.616,17.52,27.808,31.552,25.36,25.888,28.24,25.776,23.088,19.84,16.592,12.72,8.672,8.688,7.552,6.352,7.072,8.672,7.472,9.456,10.464,12.064,13.536,11.504,12.256,9.136,14.944,14.416,14.56,14.448,14.528,14.88,14.448,15.04,15.264,14.928,15.056,14.784,A
200,8002180729,B1E1K1Q1T1,2,B1,,413000895,kWh,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20170523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736,2.464,2.704,4.016,1.872,1.264,3.52,4.416,3.04,2.896,1.088,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,1.664,3.168,3.52,4.192,4.576,4.496,3.088,3.68,1.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,1.632,3.632,5.632,3.392,0.864,0.016,0,4.96,6.08,4.896,4.192,3.232,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.256,0.432,0,0,0.032,0.4,0.544,0.464,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,3.472,3.072,2,1.92,0.944,1.088,1.104,0.496,0.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,3.36,3.472,4.368,7.312,4.144,3.52,1.648,0.256,4.48,3.28,3.28,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376,2.544,3.168,4.576,3.696,4.704,5.728,5.696,4.512,3.776,2.864,1.68,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.688,2.88,3.648,5.056,5.92,6.32,6.432,6.256,5.856,5.28,4.336,3.168,1.824,0.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,1.888,3.456,4.592,3.856,6.16,6.144,6.208,5.2,5.632,5.152,2.528,1.952,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.832,2.48,3.312,5.2,5.888,6.304,7.104,4.256,1.504,3.52,4.816,2.8,1.392,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
300,20170626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
200,8002180729,B1E1K1Q1T1,3,Q1,,413000895,kvarh,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20170523,6.8,6.784,6.688,6.832,6.768,6.768,6.896,6.736,6.976,6.896,6.256,5.504,2.48,2.288,6.88,7.6,7.52,7.264,8.272,9.584,8.208,8.512,8.144,8.784,8.88,8.704,9.024,8.832,8.16,8.32,7.472,6.768,6.768,5.456,4.576,2.176,5.888,5.952,5.84,6.32,5.36,6.016,6.032,6.096,6.224,6.448,6.128,6.288,A
300,20170524,6.064,6.208,5.952,5.936,6.128,6.24,6.144,6.16,6.128,5.888,5.184,4.24,3.152,2.72,4.592,5.68,4.832,4.4,4.8,4.72,4.496,5.056,5.568,5.216,5.12,5.104,4.752,4.192,3.6,3.76,4.72,3.52,3.2,3.312,1.936,1.696,6.544,6.752,6.912,6.768,6.112,6.736,7.072,6.96,7.376,7.024,7.04,7.184,A
300,20170525,7.408,7.04,7.104,7.312,7.168,7.296,7.36,7.312,6.976,7.088,6.72,5.408,4.32,2.848,4.192,4.144,5.04,4.144,5.488,6.896,5.52,5.04,4.064,4.752,4.448,4.208,4.672,5.072,5.392,6.4,4.704,4.72,4.592,3.952,2.448,2.816,6.96,7.248,7.232,7.44,7.248,7.456,8.08,7.488,7.44,7.456,7.488,7.424,A
300,20170526,7.456,7.472,7.424,7.392,7.328,7.376,7.312,7.328,7.2,6.96,6.944,6,3.136,1.328,6.496,6.4,5.888,6.256,5.808,5.936,6.192,6.016,6.672,6.672,6.448,6.48,6.288,7.28,6.72,6.064,6.064,4.816,3.968,3.744,3.728,3.744,3.616,3.728,5.408,7.456,7.28,7.744,7.456,7.568,7.712,7.6,7.536,7.488,A
300,20170527,7.776,7.616,7.6,7.648,7.872,7.728,7.744,7.536,7.696,7.52,7.312,7.52,7.344,6.912,1.792,1.472,1.504,1.328,0.304,0.16,0.016,0.048,0.048,0.8,0.976,0.4,0.096,0.176,0,0.192,0.192,0.848,1.52,1.44,1.504,1.504,7.008,7.568,7.456,7.296,7.2,7.12,7.152,7.248,7.088,7.264,7.136,7.152,A
300,20170528,7.472,7.312,7.68,7.312,7.184,7.376,7.232,7.2,7.328,7.168,7.184,7.232,7.136,7.088,1.856,1.536,1.568,1.328,0.272,0.144,0.096,0,0,0,0,0.096,0.256,0.224,1.088,1.072,1.664,1.728,1.856,2.352,1.792,1.52,6.48,7.28,7.04,6.944,6.896,7.072,6.944,7.2,6.592,6.496,6.736,6.576,A
300,20170529,6.656,6.912,6.656,6.8,6.912,7.008,6.864,6.816,6.624,6.624,5.504,4.464,4.528,3.104,2.928,3.584,3.36,3.056,3.904,3.968,4.272,6.224,4.096,3.536,5.376,3.872,3.792,3.552,3.568,4.32,3.776,3.76,4.112,3.872,3.44,1.504,6.416,6.944,6.912,6.64,6.88,6.784,6.848,7.024,6.8,7.2,7.12,6.928,A
300,20170530,7.008,7.12,6.96,6.976,6.864,7.152,7.072,7.04,6.928,7.04,7.024,5.504,3.024,2.944,5.696,5.936,6.896,5.6,5.744,5.424,6.48,6.544,6.304,6.304,6,5.632,5.872,6.72,5.568,6.128,6.048,4.64,1.92,0.88,0.8,1.152,6.08,6.224,6.544,6.624,6.368,6.176,6.304,6.464,6.4,6.544,6.416,6.384,A
300,20170531,6.528,6.528,6.464,6.896,6.528,6.48,6.512,6.304,6.464,6.304,6.096,3.76,1.696,2.096,6.096,7.056,7.184,6,5.552,7.968,6.224,7.12,6.592,6.8,7.216,6.288,5.92,5.968,6.464,7.184,6.704,6.176,4.624,3.088,0.656,0.704,6.24,6.432,6.464,6.496,6.944,6.912,6.672,6.656,7.04,6.736,6.736,7.104,A
300,20170601,6.688,6.848,6.816,7.264,7.024,7.136,7.12,7.232,6.784,6.24,5.6,4.528,2.224,2.208,7.2,6.336,7.184,6.4,6.352,6.4,7.04,7.104,7.792,6.816,7.216,6.56,6.384,7.312,6.336,7.792,6.864,7.408,8.464,5.296,4.544,3.184,4.544,6.464,7.008,7.008,7.216,7.104,7.328,7.28,7.152,7.28,7.248,7.632,A
300,20170602,7.264,7.152,7.216,7.184,7.28,7.344,7.088,7.28,7.104,6.704,5.904,5.312,2.96,3.264,7.056,7.584,7.52,7.04,7.728,7.68,5.392,4.48,3.76,2.848,3.104,2.752,2.608,3.104,4.288,4.192,4.464,5.056,2.4,1.264,0.656,0.72,6.848,7.28,7.456,7.168,7.36,7.312,7.184,7.296,7.36,7.536,7.68,7.92,A
300,20170603,7.712,7.792,7.568,7.584,7.648,7.584,7.584,7.52,7.488,7.504,7.216,7.328,7.344,7.136,0.432,0.48,0.384,0.224,0.176,0.016,0,0.08,0.256,0.272,0.304,0.096,0,0.016,0.032,0.032,0.16,0.384,0.416,0.496,0.576,0.512,7.12,7.488,7.536,7.488,7.696,7.44,7.6,7.568,7.792,8.144,7.936,7.744,A
300,20170604,7.856,8.544,7.664,7.984,7.824,7.728,7.872,8.304,7.904,8.048,7.504,7.76,7.952,7.728,2,0.672,0.496,0.976,1.264,3.504,2.176,1.76,1.68,1.136,1.12,1.12,1.616,1.728,1.824,1.984,2.176,2.272,2.112,2.256,2.064,1.984,5.088,5.52,5.536,5.52,5.328,5.152,5.408,5.312,5.616,5.456,5.392,5.36,A
